ITTER107;Territorio;TIPO_DATO7;Indicatori;Correzione;TIPO_ALLOGGIO2;Tipologia di esercizio;ISO;Paese di residenza dei clienti;TIME;Seleziona periodo;Value
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-08;ago-16;149314
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-09;set-16;122114
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-10;ott-16;45963
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-11;nov-16;3889
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-12;dic-16;3131
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017;2017;3263226
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-01;gen-17;4658
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-02;feb-17;5761
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-03;mar-17;7812
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-04;apr-17;102153
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-05;mag-17;339196
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-06;giu-17;572129
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-07;lug-17;707935
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-08;ago-17;662096
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-09;set-17;631242
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-10;ott-17;218760
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-11;nov-17;7776
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2017-12;dic-17;3708
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018;2018;3463489
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-01;gen-18;4194
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-02;feb-18;5883
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-03;mar-18;16799
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-04;apr-18;117818
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-05;mag-18;426690
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-06;giu-18;593182
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-07;lug-18;732554
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-08;ago-18;683767
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-09;set-18;651196
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-10;ott-18;216944
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-11;nov-18;8773
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2018-12;dic-18;5689
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019;2019;3403411
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-01;gen-19;4940
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-02;feb-19;5974
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-03;mar-19;12028
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-04;apr-19;132693
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-05;mag-19;373528
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-06;giu-19;598044
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-07;lug-19;747676
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-08;ago-19;683113
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-09;set-19;612233
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-10;ott-19;219904
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-11;nov-19;8469
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2019-12;dic-19;4809
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020;2020;533183
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-01;gen-20;3726
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-02;feb-20;5966
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-03;mar-20;2062
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-04;apr-20;174
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-05;mag-20;56
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-06;giu-20;5723
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-07;lug-20;129606
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-08;ago-20;181032
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-09;set-20;162141
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-10;ott-20;41023
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-11;nov-20;892
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2020-12;dic-20;782
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021;2021;1343370
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-01;gen-21;595
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-02;feb-21;687
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-03;mar-21;1463
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-04;apr-21;908
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-05;mag-21;11782
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-06;giu-21;124845
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-07;lug-21;366150
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-08;ago-21;361412
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-09;set-21;353565
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-10;ott-21;112888
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-11;nov-21;6701
ITG25;Sassari;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2021-12;dic-21;2374
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016;2016;134171
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-01;gen-16;1790
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-02;feb-16;1699
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-03;mar-16;3400
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-04;apr-16;3594
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-05;mag-16;7701
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-06;giu-16;22466
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-07;lug-16;30324
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-08;ago-16;35034
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-09;set-16;17711
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-10;ott-16;5759
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-11;nov-16;1861
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-12;dic-16;2832
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017;2017;231733
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-01;gen-17;2210
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-02;feb-17;2453
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-03;mar-17;3065
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-04;apr-17;10266
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-05;mag-17;13217
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-06;giu-17;38312
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-07;lug-17;50687
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-08;ago-17;67411
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-09;set-17;28019
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-10;ott-17;8116
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-11;nov-17;3720
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-12;dic-17;4257
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018;2018;238156
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-01;gen-18;2710
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-02;feb-18;2879
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-03;mar-18;4558
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-04;apr-18;10369
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-05;mag-18;13297
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-06;giu-18;40337
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-07;lug-18;50298
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-08;ago-18;66233
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-09;set-18;30638
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-10;ott-18;8101
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-11;nov-18;4489
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-12;dic-18;4247
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019;2019;253771
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-01;gen-19;2843
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-02;feb-19;3052
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-03;mar-19;3877
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-04;apr-19;10685
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-05;mag-19;12802
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-06;giu-19;41258
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-07;lug-19;54805
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-08;ago-19;73825
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-09;set-19;32124
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-10;ott-19;9562
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-11;nov-19;5026
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-12;dic-19;3912
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020;2020;205404
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-01;gen-20;2987
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-02;feb-20;3388
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-03;mar-20;792
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-04;apr-20;130
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-05;mag-20;864
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-06;giu-20;14336
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-07;lug-20;52533
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-08;ago-20;84850
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-09;set-20;34588
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-10;ott-20;7177
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-11;nov-20;1956
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-12;dic-20;1803
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021;2021;267039
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-01;gen-21;2023
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-02;feb-21;2706
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-03;mar-21;2540
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-04;apr-21;1312
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-05;mag-21;6624
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-06;giu-21;37272
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-07;lug-21;70727
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-08;ago-21;87834
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-09;set-21;39661
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-10;ott-21;9513
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-11;nov-21;2737
ITG26;Nuoro;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-12;dic-21;4090
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016;2016;1033987
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-01;gen-16;5230
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-02;feb-16;3423
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-03;mar-16;7638
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-04;apr-16;16827
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-05;mag-16;62171
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-06;giu-16;176515
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-07;lug-16;268028
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-08;ago-16;254325
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-09;set-16;170766
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-10;ott-16;60557
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-11;nov-16;4525
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2016-12;dic-16;3982
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017;2017;1651863
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-01;gen-17;3989
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-02;feb-17;4427
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-03;mar-17;6482
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-04;apr-17;36988
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-05;mag-17;104786
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-06;giu-17;292951
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-07;lug-17;406981
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-08;ago-17;446601
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-09;set-17;263683
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-10;ott-17;74178
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-11;nov-17;5211
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2017-12;dic-17;5586
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018;2018;1684332
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-01;gen-18;4110
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-02;feb-18;4733
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-03;mar-18;10204
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-04;apr-18;38442
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-05;mag-18;126644
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-06;giu-18;294955
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-07;lug-18;397028
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-08;ago-18;439063
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-09;set-18;299099
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-10;ott-18;57869
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-11;nov-18;6901
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2018-12;dic-18;5284
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019;2019;1677552
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-01;gen-19;4618
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-02;feb-19;4123
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-03;mar-19;6604
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-04;apr-19;39205
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-05;mag-19;114247
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-06;giu-19;298740
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-07;lug-19;422740
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-08;ago-19;439912
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-09;set-19;278644
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-10;ott-19;55681
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-11;nov-19;6871
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2019-12;dic-19;6167
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2020;2020;687838
ITG26;Nuoro;NI;presenze;dati grezzi;HOTELLIKE;esercizi alberghieri;WORLD;Mondo;2020-01;gen-20;4794
